INFO:     Will watch for changes in these directories: ['/home/niko/Proyectos/C_sol/Vyntra/backend']
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
INFO:     Started reloader process [7084] using WatchFiles
INFO:     Started server process [7144]
INFO:     Waiting for application startup.
[2026-06-08 11:27:10,309] INFO siee.core | siee core booting (Supabase)
[2026-06-08 11:29:56,246] DEBUG hpack.hpack | Adding (b':authority', b'fpombaziyombczyfdryt.supabase.co') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,246] DEBUG hpack.hpack | Encoding 76 with 7 bits
[2026-06-08 11:29:56,246] DEBUG hpack.hpack | Adding (b':scheme', b'https') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,247] DEBUG hpack.hpack | Encoding 7 with 7 bits
[2026-06-08 11:29:56,247] DEBUG hpack.hpack | Adding (b':path', b'/rest/v1/conversations?id=eq.f7f4b94d-42b0-4ce6-bc5c-ba22a0c60427&user_id=eq.c6d7145a-2fc1-4445-b641-dc5fbe849d53') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,248] DEBUG hpack.hpack | Encoding 4 with 6 bits
[2026-06-08 11:29:56,249] DEBUG hpack.hpack | Encoding 81 with 7 bits
[2026-06-08 11:29:56,250] DEBUG hpack.hpack | Adding (b'accept', b'*/*') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,252] DEBUG hpack.hpack | Encoding 75 with 7 bits
[2026-06-08 11:29:56,253] DEBUG hpack.hpack | Adding (b'accept-encoding', b'gzip, deflate, zstd') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,253] DEBUG hpack.hpack | Encoding 74 with 7 bits
[2026-06-08 11:29:56,254] DEBUG hpack.hpack | Adding (b'user-agent', b'python-httpx/0.28.1') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,254] DEBUG hpack.hpack | Encoding 73 with 7 bits
[2026-06-08 11:29:56,255] DEBUG hpack.hpack | Adding (b'prefer', b'return=representation') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,256] DEBUG hpack.hpack | Encoding 5 with 7 bits
[2026-06-08 11:29:56,256] DEBUG hpack.hpack | Encoding 15 with 7 bits
[2026-06-08 11:29:56,257] DEBUG hpack.hpack | Adding (b'x-client-info', b'supabase-py/2.30.1') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,257] DEBUG hpack.hpack | Encoding 73 with 7 bits
[2026-06-08 11:29:56,257] DEBUG hpack.hpack | Adding (b'x-supabase-client-platform', b'Linux') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,258] DEBUG hpack.hpack | Encoding 72 with 7 bits
[2026-06-08 11:29:56,259] DEBUG hpack.hpack | Adding (b'x-supabase-client-platform-version', b'7.0.11-1-cachyos-bore') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,259] DEBUG hpack.hpack | Encoding 71 with 7 bits
[2026-06-08 11:29:56,259] DEBUG hpack.hpack | Adding (b'x-supabase-client-runtime', b'python') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,260] DEBUG hpack.hpack | Encoding 70 with 7 bits
[2026-06-08 11:29:56,260] DEBUG hpack.hpack | Adding (b'x-supabase-client-runtime-version', b'3.14.5') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,261] DEBUG hpack.hpack | Encoding 69 with 7 bits
[2026-06-08 11:29:56,261] DEBUG hpack.hpack | Adding (b'apikey', b'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6ImZwb21iYXppeW9tYmN6eWZkcnl0Iiwicm9sZSI6InNlcnZpY2Vfcm9sZSIsImlhdCI6MTc4MDA4MjM2MCwiZXhwIjoyMDk1NjU4MzYwfQ.hOA2efvOMFjcoFwfFNEoNNjIRSj-SUnsnyEGOm5wNfs') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,261] DEBUG hpack.hpack | Encoding 68 with 7 bits
[2026-06-08 11:29:56,262] DEBUG hpack.hpack | Adding (b'authorization', b'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6ImZwb21iYXppeW9tYmN6eWZkcnl0Iiwicm9sZSI6InNlcnZpY2Vfcm9sZSIsImlhdCI6MTc4MDA4MjM2MCwiZXhwIjoyMDk1NjU4MzYwfQ.hOA2efvOMFjcoFwfFNEoNNjIRSj-SUnsnyEGOm5wNfs') to the header table, sensitive:True, huffman:True
[2026-06-08 11:29:56,262] DEBUG hpack.hpack | Encoding 23 with 4 bits
[2026-06-08 11:29:56,264] DEBUG hpack.hpack | Encoding 181 with 7 bits
[2026-06-08 11:29:56,264] DEBUG hpack.hpack | Adding (b'accept-profile', b'public') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,265] DEBUG hpack.hpack | Encoding 67 with 7 bits
[2026-06-08 11:29:56,265] DEBUG hpack.hpack | Adding (b'content-profile', b'public') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,265] DEBUG hpack.hpack | Encoding 66 with 7 bits
[2026-06-08 11:29:56,266] DEBUG hpack.hpack | Adding (b'cookie', b'__cf_bm=9iQ4f.i9u0y84_fThN5o8wVgOAcAuIiwuE02tFLBm.4-1780936030.7875392-1.0.1.1-c.SKKgjU0b4RFrwvzFL1HtA1iE7WbExwhNI_7ALU3omjFTwvDzF9ItGj6QCtcSistQ4I3dITncA.QxK53HqSBIBCUpeuIyyB_cen_fu8uNb8J3QzMknuxiNemJ5DdYmu') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,266] DEBUG hpack.hpack | Encoding 65 with 7 bits
[2026-06-08 11:29:56,267] DEBUG hpack.hpack | Adding (b'content-length', b'799') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,267] DEBUG hpack.hpack | Encoding 28 with 6 bits
[2026-06-08 11:29:56,268] DEBUG hpack.hpack | Encoding 3 with 7 bits
[2026-06-08 11:29:56,268] DEBUG hpack.hpack | Adding (b'content-type', b'application/json') to the header table, sensitive:False, huffman:True
[2026-06-08 11:29:56,269] DEBUG hpack.hpack | Encoding 31 with 6 bits
[2026-06-08 11:29:56,269] DEBUG hpack.hpack | Encoding 11 with 7 bits
[2026-06-08 11:29:56,270] DEBUG hpack.hpack | Encoded header block to b"B\x85\xd7\x0e\xfb\xd8\xff\xcc\x87D\xd1b\xc2\xa1,w\x0b\x04=]\xcbb\x06\x93\x1e\xa4\x7f\x86\x92\x02\xf6^Wej7\xda\x91f\x85\x18\x16h\x85qh\xc8\xd9\x16\x8cb\x10\xc0G\x00\xd0\x9d\xf8\xb5\x05\xb2#I\x01{.G$t-65\x85)\x02\xb3M4\xda\xd1\xb8\xd0V\x90\x8d\xcb\x19^i\xf9\x1bg\xcb\xca\xc9@\x85\xae\xc2\xca[?\x8f\xb0\xa9\xb6\xca\xa0\xb0\xb5\xd8T\x16\xa4\x8d&=_\xc9\xc8\xc7\xc6\xc5\xc4\x1f\x08\xff6\xbaQ\xd8[\x14/\xac\xb3\xc7\x88\x86\xd4l\xb98{\xc8\x1d&\xc8\x8c\x95ml\x97\xb29\x93\xad\x7f\x9coe}r\xfa\xcbY\x19\xd0mF\xcb\xeeO\xcb\xb3\xf3\xa7\x0f\xbf\xdd\xd9\x11\x92\xac\xb4~\x9b#\x99)\xfd\xf1\x18\x82n\x7f\x95\xd6^O\xa7\x9d:\\//\xde\xa4\xaa\x80d7\x83\x12\x97\xd1\xfb\xbb#\x99*\xd3A*\xfd\xaf\x98\xb8\xcaJ_G\xee\xec\x88\xc9M\x13\xc9{#\x9a7\x91\xad\x17\xe1kGM\x02\xd1{\xc1\xbf\x7f'\xf1\x93\xa1\xfdh\xbf\xd4:zpkG\xbe~%\xd8\xbc\xfa\xa1\x11e\xef\xabF\x1e\x84>\x1f\x12\xe1\xd3\x80\xfat\xf4\xc9\xb7wE\xb7p\xa9\x15z\xc1\x8bU-\xf8\xd3*?\xc3\xc2\xc1\\\x83u\xf7\xff_\x8b\x1du\xd0b\r&=LtA\xea"
[2026-06-08 11:29:56,271] DEBUG httpcore.http2 | send_request_headers.complete
[2026-06-08 11:29:56,272] DEBUG httpcore.http2 | send_request_body.started request=<Request [b'PATCH']> stream_id=3
[2026-06-08 11:29:56,273] DEBUG httpcore.http2 | send_request_body.complete
[2026-06-08 11:29:56,274] DEBUG httpcore.http2 | receive_response_headers.started request=<Request [b'PATCH']> stream_id=3
[2026-06-08 11:29:56,544] DEBUG hpack.hpack | Decoding b'\x88\xcf\xce\xcd\x7f\r\x8f\x18\x1e}\xa7Y\x19%y\xc7\x89\x1ck]\xd5\x8b\xcc\xcb\xc9\xc8\xc7\xc6\xc5@\x8d\xae\xc2\xca[\x0bQ\n\xb0\xeb\xae\x83\x16O\x8f\xb0\xa9\xb6\xca\xa0\xb0\xb5\xd8T\x16\xa4\x8d&=_\xc5\xc4\x7f\x04\x99\x00_(\xde\x08V \x08\xda\xce\xbe\xd3\xab<!\xb6\xb1J\x08\xd9+Q\x8aF\x83\xc3\x7f\x03\x018\xc2'
[2026-06-08 11:29:56,545] DEBUG hpack.hpack | Decoded 8, consumed 1 bytes
[2026-06-08 11:29:56,545] DEBUG hpack.hpack | Decoded (b':status', b'200'), consumed 1
[2026-06-08 11:29:56,545] DEBUG hpack.hpack | Decoded 79, consumed 1 bytes
[2026-06-08 11:29:56,546] DEBUG hpack.hpack | Decoded (b'date', b'Mon, 08 Jun 2026 16:29:56 GMT'), consumed 1
[2026-06-08 11:29:56,546] DEBUG hpack.hpack | Decoded 78, consumed 1 bytes
[2026-06-08 11:29:56,547] DEBUG hpack.hpack | Decoded (b'content-type', b'application/json; charset=utf-8'), consumed 1
[2026-06-08 11:29:56,547] DEBUG hpack.hpack | Decoded 77, consumed 1 bytes
[2026-06-08 11:29:56,548] DEBUG hpack.hpack | Decoded (b'content-range', b'0-0/*'), consumed 1
[2026-06-08 11:29:56,548] DEBUG hpack.hpack | Decoded 76, consumed 2 bytes
[2026-06-08 11:29:56,549] DEBUG hpack.hpack | Decoded 15, consumed 1 bytes
[2026-06-08 11:29:56,549] DEBUG hpack.hpack | Decoded (b'cf-ray', b'a089473acf868cbb-BOG'), total consumed 18 bytes, indexed True
[2026-06-08 11:29:56,549] DEBUG hpack.hpack | Decoded 76, consumed 1 bytes
[2026-06-08 11:29:56,550] DEBUG hpack.hpack | Decoded (b'cf-cache-status', b'DYNAMIC'), consumed 1
[2026-06-08 11:29:56,551] DEBUG hpack.hpack | Decoded 75, consumed 1 bytes
[2026-06-08 11:29:56,551] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:29:56,552] DEBUG hpack.hpack | Decoded (b'content-encoding', b'gzip'), consumed 1
[2026-06-08 11:29:56,552] DEBUG hpack.hpack | Decoded 73, consumed 1 bytes
[2026-06-08 11:29:56,553] DEBUG hpack.hpack | Decoded (b'server', b'cloudflare'), consumed 1
[2026-06-08 11:29:56,554] DEBUG hpack.hpack | Decoded 72, consumed 1 bytes
[2026-06-08 11:29:56,554] DEBUG hpack.hpack | Decoded (b'strict-transport-security', b'max-age=31536000; includeSubDomains; preload'), consumed 1
[2026-06-08 11:29:56,555] DEBUG hpack.hpack | Decoded 71, consumed 1 bytes
[2026-06-08 11:29:56,555] DEBUG hpack.hpack | Decoded (b'vary', b'Accept-Encoding'), consumed 1
[2026-06-08 11:29:56,556] DEBUG hpack.hpack | Decoded 70, consumed 1 bytes
[2026-06-08 11:29:56,556] DEBUG hpack.hpack | Decoded (b'x-content-type-options', b'nosniff'), consumed 1
[2026-06-08 11:29:56,557] DEBUG hpack.hpack | Decoded 69, consumed 1 bytes
[2026-06-08 11:29:56,558] DEBUG hpack.hpack | Decoded (b'content-profile', b'public'), consumed 1
[2026-06-08 11:29:56,558] DEBUG hpack.hpack | Decoded 13, consumed 1 bytes
[2026-06-08 11:29:56,558] DEBUG hpack.hpack | Decoded 15, consumed 1 bytes
[2026-06-08 11:29:56,559] DEBUG hpack.hpack | Decoded (b'preference-applied', b'return=representation'), total consumed 31 bytes, indexed True
[2026-06-08 11:29:56,560] DEBUG hpack.hpack | Decoded 69, consumed 1 bytes
[2026-06-08 11:29:56,561] DEBUG hpack.hpack | Decoded (b'sb-gateway-version', <memory at 0x7f900606b400>), consumed 1
[2026-06-08 11:29:56,561] DEBUG hpack.hpack | Decoded 68, consumed 1 bytes
[2026-06-08 11:29:56,561] DEBUG hpack.hpack | Decoded (b'sb-project-ref', b'fpombaziyombczyfdryt'), consumed 1
[2026-06-08 11:29:56,562] DEBUG hpack.hpack | Decoded 67, consumed 2 bytes
[2026-06-08 11:29:56,562] DEBUG hpack.hpack | Decoded 25, consumed 1 bytes
[2026-06-08 11:29:56,563] DEBUG hpack.hpack | Decoded (b'sb-request-id', b'019ea811-c0c5-7947-82a5-ee0b3e4b2d41'), total consumed 28 bytes, indexed True
[2026-06-08 11:29:56,563] DEBUG hpack.hpack | Decoded 67, consumed 1 bytes
[2026-06-08 11:29:56,563] DEBUG hpack.hpack | Decoded (b'x-envoy-attempt-count', <memory at 0x7f900606b580>), consumed 1
[2026-06-08 11:29:56,564] DEBUG hpack.hpack | Decoded 66, consumed 2 bytes
[2026-06-08 11:29:56,564] DEBUG hpack.hpack | Decoded 1, consumed 1 bytes
[2026-06-08 11:29:56,565] DEBUG hpack.hpack | Decoded (b'x-envoy-upstream-service-time', <memory at 0x7f900606be80>), total consumed 4 bytes, indexed True
[2026-06-08 11:29:56,565] DEBUG hpack.hpack | Decoded 66, consumed 1 bytes
[2026-06-08 11:29:56,566] DEBUG hpack.hpack | Decoded (b'alt-svc', b'h3=":443"; ma=86400'), consumed 1
[2026-06-08 11:29:56,567] DEBUG httpcore.http2 | receive_response_headers.complete return_value=(200, [(b'date', b'Mon, 08 Jun 2026 16:29:56 GMT'), (b'content-type', b'application/json; charset=utf-8'), (b'content-range', b'0-0/*'), (b'cf-ray', b'a089473acf868cbb-BOG'), (b'cf-cache-status', b'DYNAMIC'), (b'content-encoding', b'gzip'), (b'server', b'cloudflare'), (b'strict-transport-security', b'max-age=31536000; includeSubDomains; preload'), (b'vary', b'Accept-Encoding'), (b'x-content-type-options', b'nosniff'), (b'content-profile', b'public'), (b'preference-applied', b'return=representation'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'fpombaziyombczyfdryt'), (b'sb-request-id', b'019ea811-c0c5-7947-82a5-ee0b3e4b2d41'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'8'), (b'alt-svc', b'h3=":443"; ma=86400')])
[2026-06-08 11:29:56,570] INFO httpx | HTTP Request: PATCH https://fpombaziyombczyfdryt.supabase.co/rest/v1/conversations?id=eq.f7f4b94d-42b0-4ce6-bc5c-ba22a0c60427&user_id=eq.c6d7145a-2fc1-4445-b641-dc5fbe849d53 "HTTP/2 200 OK"
[2026-06-08 11:29:56,571] DEBUG httpcore.http2 | receive_response_body.started request=<Request [b'PATCH']> stream_id=3
[2026-06-08 11:29:56,573] DEBUG httpcore.http2 | receive_response_body.complete
[2026-06-08 11:29:56,574] DEBUG httpcore.http2 | response_closed.started stream_id=3
[2026-06-08 11:29:56,575] DEBUG httpcore.http2 | response_closed.complete
[2026-06-08 11:29:56,577] INFO siee.ai_agent | stream done [student] user=c6d7145a-2fc1-4445-b641-dc5fbe849d53 req=f054962daa48 tokens=531
[2026-06-08 11:29:56,583] DEBUG httpcore.http11 | response_closed.started
[2026-06-08 11:29:56,585] DEBUG httpcore.http11 | response_closed.complete
[2026-06-08 11:29:56,606] DEBUG httpcore.http11 | receive_response_body.failed exception=GeneratorExit()
[2026-06-08 11:29:56,694] INFO siee.ai_agent | chat req=86351dfcfee3 role=student user=c6d7145a-2fc1-4445-b641-dc5fbe849d53 msg_len=15
[2026-06-08 11:29:56,790] DEBUG httpcore.connection | connect_tcp.started host='openrouter.ai' port=443 local_address=None timeout=45 socket_options=None
[2026-06-08 11:29:56,853] DEBUG httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7f9005e382f0>
[2026-06-08 11:29:56,853] DEBUG httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x7f9006215020> server_hostname='openrouter.ai' timeout=45
[2026-06-08 11:29:56,903] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:29:56,965] DEBUG httpcore.connection | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7f9005e3a7b0>
[2026-06-08 11:29:56,967] DEBUG httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
[2026-06-08 11:29:56,970] DEBUG httpcore.http11 | send_request_headers.complete
[2026-06-08 11:29:56,971] DEBUG httpcore.http11 | send_request_body.started request=<Request [b'POST']>
[2026-06-08 11:29:56,972] DEBUG httpcore.http11 | send_request_body.complete
[2026-06-08 11:29:56,973] DEBUG httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
[2026-06-08 11:29:57,255] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:29:57,607] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:29:57,959] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:29:58,153] DEBUG httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 08 Jun 2026 16:29:58 GMT'), (b'Content-Type', b'text/event-stream'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Access-Control-Allow-Origin', b'*'), (b'Cache-Control', b'no-cache'), (b'X-Generation-Id', b'gen-1780936197-YvxiDFEciggm8bg9a7iM'), (b'access-control-expose-headers', b'X-Generation-Id,cf-ray'), (b'Permissions-Policy', b'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), (b'Referrer-Policy', b'no-referrer, strict-origin-when-cross-origin'), (b'X-Content-Type-Options', b'nosniff'), (b'Server', b'cloudflare'), (b'CF-RAY', b'a089473f2c079868-BOG')])
[2026-06-08 11:29:58,156] INFO httpx | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
[2026-06-08 11:29:58,159] DEBUG httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
[2026-06-08 11:29:58,311] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:29:58,663] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:29:59,018] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:29:59,370] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:29:59,725] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:00,077] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:00,429] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:00,781] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:01,133] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:01,487] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:01,840] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:02,193] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:02,545] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:02,897] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:03,248] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:03,600] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:03,952] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:04,304] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:04,656] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:05,008] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:05,360] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:05,714] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:06,066] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:06,418] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:06,770] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:07,122] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:07,475] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:07,828] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:08,180] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:08,531] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:08,884] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:09,236] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:09,588] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:09,940] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:10,292] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:10,643] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:10,995] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:11,348] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:11,700] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:12,052] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:12,404] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:12,756] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:13,109] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:13,461] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:13,813] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:14,165] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:14,517] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:14,869] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:15,221] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:15,573] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:30:15,925] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
